num_acidente,chv_localidade,data_acidente,uf_acidente,ano_acidente,mes_acidente,mes_ano_acidente,codigo_ibge,dia_semana,fase_dia,tp_acidente,cond_meteorologica,end_acidente,num_end_acidente,cep_acidente,bairro_acidente,km_via_acidente,latitude_acidente,longitude_acidente,hora_acidente,tp_rodovia,cond_pista,tp_cruzamento,tp_pavimento,tp_curva,lim_velocidade,tp_pista,ind_guardrail,ind_cantcentral,ind_acostamento,qtde_acidente,qtde_acid_com_obitos,qtde_envolvidos,qtde_feridosilesos,qtde_obitos,grupo,ano,mes
5852959,DF5300108202301,2023-01-11,DF,2023,1,12023,5300108,QUARTA-FEIRA,TARDE,OUTROS ACIDENTES DE TRANSITO,NAO INFORMADO,GERAL,6017,0,BRASILIA,0,-0.0,-0.0,150000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,1
722731,PR4110102201901,2019-01-18,PR,2019,1,12019,4110102,SEXTA-FEIRA,NOITE,COLISAO LATERAL,CLARO,RUA FERNANDES PINHEIRO,959,0,CENTRO,0,,,190000,MUNICIPAL,SECA,CRUZAMENTO  MESMA SUPERFICIE,ASFALTO,CURVA ACENTUADA,NAO INFORMADO,SIMPLES  COM CICLOVIA,DESCONHECIDO,DESCONHECIDO,SIM,1,0,2,2,0,Com Feridos,2019,1
2162778,SP3502507202305,2023-05-01,SP,2023,5,52023,3502507,SEGUNDA-FEIRA,TARDE,DESCONHECIDO,DESCONHECIDAS,ACESSO PRESIDENTE DUTRA BR 116,1,0,,0,-22.8760421,-45.2692361,135801,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0,Total Geral,2023,5
882548,SP3538709201904,2019-04-18,SP,2019,4,42019,3538709,QUINTA-FEIRA,TARDE,COLISAO LATERAL,CLARO,RUA RIACHUELO,0,0,CENTRO,0,,,164000,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,3,3,0,Com Feridos,2019,4
2832832,MG3129806202005,2020-05-17,MG,2020,5,52020,3129806,DOMINGO,TARDE,CHOQUE,NAO INFORMADO,PALESTINA,0,0,,0,,,140000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2020,5
1497629,RJ3304557202402,2024-02-07,RJ,2024,2,22024,3304557,QUARTA-FEIRA,NOITE,DESCONHECIDO,NAO INFORMADO,DO CAMPINHO,0,0,CAMPO GRANDE,0,-0.0,-0.0,183000,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2024,2
606608,SP3547809201907,2019-07-19,SP,2019,7,72019,3547809,SEXTA-FEIRA,MANHA,CHOQUE,CLARO,AVENIDA INDUSTRIAL,3100,0,BAIRRO CAMPESTRE,0,,,114600,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,1,1,0,Com Feridos,2019,7
3713859,DF5300108202204,2022-04-02,DF,2022,4,42022,5300108,SABADO,TARDE,COLISAO,CLARO,,1457,0,TAGUATINGA,0,-0.0,-0.0,140600,NAO INFORMADO,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2022,4
2563746,MG3114402202407,2024-07-10,MG,2024,7,72024,3114402,QUARTA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,JOAQUIM LUIZ MARQUES,0,0,,0,-20.9633408,-46.1209518,173000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2024,7
5330334,MG3106200202112,2021-12-03,MG,2021,12,122021,3106200,SEXTA-FEIRA,MANHA,QUEDA,NAO INFORMADO,XANGRILA,325,0,BRAUNAS,0,,,101000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2021,12
2084120,MG3170206201803,2018-03-11,MG,2018,3,32018,3170206,DOMINGO,NOITE,COLISAO TRASEIRA,NAO INFORMADO,CESARIO CROSARA,0,0,,0,,,180839,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2018,3
3608615,SC4208203202302,2023-02-04,SC,2023,2,22023,4208203,SABADO,MANHA,DESCONHECIDO,NAO INFORMADO,RUA OSVALDO REIS,0,0,,0,,,90000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2023,2
3022961,DF5300108201808,2018-08-16,DF,2018,8,82018,5300108,QUINTA-FEIRA,MANHA,COLISAO TRASEIRA,NAO INFORMADO,BR 070  TAG KM 02 ANTES DO RETORNO QUE D,0,0,BRS,2,-15.797929,-48.0722,65000,FEDERAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2018,8
6040844,SP3509502201908,2019-08-28,SP,2019,8,82019,3509502,QUARTA-FEIRA,MADRUGADA,CHOQUE,CLARO,SP 065,134,0,JD NILOPOLIS,134,,,1400,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,SIM,DESCONHECIDO,1,0,2,2,0,Com Feridos,2019,8
5214974,ES3205200201909,2019-09-29,ES,2019,9,92019,3205200,DOMINGO,TARDE,CHOQUE,DESCONHECIDAS,AV. JERONIMO MONTEIRO,0,0,ARIBIRI,0,,,133000,NAO INFORMADO,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,60 KMH,DUPLA  SEM CICLOVIA,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,4,4,0,Com Feridos,2019,9
4781964,MG3148103202207,2022-07-11,MG,2022,7,72022,3148103,SEGUNDA-FEIRA,MANHA,COLISAO TRASEIRA,CLARO,CESARIO ALVIM,0,0,SAO VICENTE,0,-18.9551348,-46.9876815,110217,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO,SIM,1,0,4,4,0,Com Feridos,2022,7
2699147,SC4207304201911,2019-11-02,SC,2019,11,112019,4207304,SABADO,MADRUGADA,DESCONHECIDO,NAO INFORMADO,AVENIDA RENATO RAMOS DA SILVA,0,0,,0,,,50000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2019,11
2888589,MS5005707202405,2024-05-27,MS,2024,5,52024,5005707,SEGUNDA-FEIRA,MANHA,NAO INFORMADO,CHUVA,BATAGUASSU,0,79950000,CENTRO SETOR 1,0,-0.0,-0.0,71500,MUNICIPAL,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2024,5
4558275,GO5208707202304,2023-04-08,GO,2023,4,42023,5208707,SABADO,TARDE,CHOQUE,CLARO,ALAMEDA CASCAVEL  CEP 74230-360,0,0,VILA SANTA EFIGENIA,0,-16.6892929,-49.2907333,144200,MUNICIPAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,SIMPLES  SEM CICLOVIA,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,4
3893202,PE2606507202002,2020-02-09,PE,2020,2,22020,2606507,DOMINGO,NOITE,NAO INFORMADO,DESCONHECIDAS,SITIO SERROTE  ZONA RURAL DE IATI-PE,0,0,,0,,,180000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2020,2
6180433,MG3115300202403,2024-03-19,MG,2024,3,32024,3115300,TERCA-FEIRA,TARDE,CHOQUE,NAO INFORMADO,CORONEL PAULINO FERNANDES,13,0,CENTRO,0,-21.3885013,-42.6945987,122000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2024,3
71892,GO5208707201803,2018-03-28,GO,2018,3,32018,5208707,QUARTA-FEIRA,MANHA,COLISAO,OUTRAS CONDICOES,RUA 30 CRUZAMENTO COM RUA 9,0,0,SETOR MARISTA,0,,,75000,MUNICIPAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2018,3
3880614,PR4119905202408,2024-08-10,PR,2024,8,82024,4119905,SABADO,NOITE,COLISAO TRANSVERSAL,DESCONHECIDAS,RUA CARLOS DE CARVALHO,0,0,UVARANAS,0,,,212000,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,1,1,0,Com Feridos,2024,8
3079194,SP3529005201906,2019-06-24,SP,2019,6,62019,3529005,SEGUNDA-FEIRA,MANHA,COLISAO LATERAL,CLARO,AVENIDA WASHIGNTON LUIS,0,0,PALMITAL PROLONGACAO,0,,,60600,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2019,6
2584208,SP3503208201908,2019-08-04,SP,2019,8,82019,3503208,DOMINGO,TARDE,ATROPELAMENTO COM PEDESTRE,CLARO,RUA GONCALVES DIAS,100,0,VILA CENTRAL,0,,,124500,NAO INFORMADO,MOLHADA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,SIM,1,0,2,2,0,Com Feridos,2019,8
4250247,RJ3304557202106,2021-06-10,RJ,2021,6,62021,3304557,QUINTA-FEIRA,MANHA,DESCONHECIDO,NAO INFORMADO,SALVADOR ALLENDE,0,0,RECREIO DOS BANDEIRANTES,0,-0.0,-0.0,111000,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2021,6
1004844,SP3509502202004,2020-04-01,SP,2020,4,42020,3509502,QUARTA-FEIRA,MANHA,COLISAO TRANSVERSAL,CLARO,SP 073,1,0,JD DO LAGO,0,,,113928,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,SIM,1,0,5,5,0,Com Feridos,2020,4
4696154,MG3105400202407,2024-07-03,MG,2024,7,72024,3105400,QUARTA-FEIRA,NOITE,COLISAO FRONTAL,NAO INFORMADO,MG436,0,0,COCAIS,436,-19.8699444,-43.4475556,181500,ESTADUAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2024,7
525225,GO5208707202008,2020-08-27,GO,2020,8,82020,5208707,QUINTA-FEIRA,TARDE,COLISAO,OUTRAS CONDICOES,RUA C 85  CEP 74303-190,0,0,SETOR SUDOESTE,0,,,170000,MUNICIPAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,8
1486207,DF5300108202004,2020-04-09,DF,2020,4,42020,5300108,QUINTA-FEIRA,MANHA,COLISAO,NAO INFORMADO,GERAL,35699,0,CEILANDIA,0,-0.0,-0.0,103000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,4
6161619,SC4218806202005,2020-05-08,SC,2020,5,52020,4218806,SEXTA-FEIRA,NOITE,COLISAO,NAO INFORMADO,RUA RUI BARBOSA,0,0,,0,,,200100,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,5
2433243,SC4208203202311,2023-11-23,SC,2023,11,112023,4208203,QUINTA-FEIRA,MADRUGADA,DESCONHECIDO,NAO INFORMADO,RODOVIA BR-101,0,0,,0,,,53000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2023,11
137213,SP3525904202109,2021-09-21,SP,2021,9,92021,3525904,TERCA-FEIRA,TARDE,DESCONHECIDO,CLARO,AVENIDA ARQUIMEDES,230,0,CASA BRANCA,0,,,162100,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,0,0,0,Total Geral,2021,9
6631997,GO5219753202404,2024-04-07,GO,2024,4,42024,5219753,DOMINGO,MADRUGADA,DESCONHECIDO,OUTRAS CONDICOES,RUA  CEP 72900-000,0,0,SETOR DE MANSOES BITTENCOURT,0,-16.0975671,-48.2787643,15400,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2024,4
4613042,PR4105805202306,2023-06-06,PR,2023,6,62023,4105805,TERCA-FEIRA,TARDE,COLISAO LATERAL,DESCONHECIDAS,RUA ODONIS BIGHI,137,0,JARDIM BELA VISTA,0,,,170000,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2023,6
1082169,MG3106200201811,2018-11-13,MG,2018,11,112018,3106200,TERCA-FEIRA,MANHA,COLISAO FRONTAL,NAO INFORMADO,IRACEMA BRASILIENSE,0,0,,0,,,93500,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2018,11
4302357,GO5208608201902,2019-02-26,GO,2019,2,22019,5208608,TERCA-FEIRA,TARDE,DESCONHECIDO,OUTRAS CONDICOES,GOIAS B,0,0,NOVA FIICA,0,,,124500,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2019,2
2255192,MG3106200202010,2020-10-28,MG,2020,10,102020,3106200,QUARTA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,PINTOR RENATO LIMA,0,0,,0,,,80853,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,10
544134,MG3136702202009,2020-09-15,MG,2020,9,92020,3136702,TERCA-FEIRA,TARDE,COLISAO TRASEIRA,NAO INFORMADO,FARMACEUTICO VESPASIANO PINTO VIEIRA,0,0,,0,,,163000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,9
5032612,MG3152808201810,2018-10-16,MG,2018,10,102018,3152808,TERCA-FEIRA,NOITE,CHOQUE,NAO INFORMADO,BR 153,0,0,,0,,,225333,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2018,10
1883865,MG3106705202302,2023-02-18,MG,2023,2,22023,3106705,SABADO,MADRUGADA,QUEDA,NAO INFORMADO,BR 381,483,32689898,,0,-19.9608603,-44.0817947,53000,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2023,2
6532148,ES3201209202312,2023-12-19,ES,2023,12,122023,3201209,TERCA-FEIRA,MANHA,ATROPELAMENTO COM PEDESTRE,NAO INFORMADO,JONES DOS SANTOS NEVES,0,0,GUANDU,0,-20.8449808,-41.1232894,100000,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,12
990560,PR4106902202206,2022-06-11,PR,2022,6,62022,4106902,SABADO,NOITE,COLISAO TRASEIRA,DESCONHECIDAS,RUA ANGELO GRECA,305,0,ATUBA,0,,,185000,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2022,6
3368254,MG3147907202108,2021-08-27,MG,2021,8,82021,3147907,SEXTA-FEIRA,TARDE,OUTROS ACIDENTES DE TRANSITO,CLARO,AROUCA,524,0,CENTRO,0,-20.7177349,-46.6081566,153328,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,40 KMH,NAO INFORMADO,NAO INFORMADO,NAO,NAO,1,0,4,4,0,Com Feridos,2021,8
6063576,SP3550308202205,2022-05-08,SP,2022,5,52022,3550308,DOMINGO,TARDE,DESCONHECIDO,DESCONHECIDAS,RUA ALDEIA  MACHACALIS,614,0,LAJEADO,0,,,172100,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,0,0,0,Total Geral,2022,5
2478998,SC4204707201907,2019-07-19,SC,2019,7,72019,4204707,SEXTA-FEIRA,TARDE,COLISAO,NAO INFORMADO,AVENIDA DO COMERCIO,0,0,,0,,,164000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2019,7
1727733,SC4207304202103,2021-03-23,SC,2021,3,32021,4207304,TERCA-FEIRA,NOITE,DESCONHECIDO,NAO INFORMADO,RUA AV. MANOEL FLORENTINO MACHADO,0,0,,0,,,184600,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2021,3
206020,MG3106200202001,2020-01-20,MG,2020,1,12020,3106200,SEGUNDA-FEIRA,NOITE,COLISAO FRONTAL,NAO INFORMADO,MEDUSA,0,0,,0,,,180000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,1
5865283,CE2304400201911,2019-11-28,CE,2019,11,112019,2304400,QUINTA-FEIRA,TARDE,COLISAO,NAO INFORMADO,R CONEGO DE CASTRO,3432,60730000,PARANGABA,0,,,170303,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2019,11
2326611,MG3168606201801,2018-01-29,MG,2018,1,12018,3168606,SEGUNDA-FEIRA,TARDE,COLISAO TRASEIRA,NAO INFORMADO,SAO PEDRO,0,0,,0,,,121200,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2018,1
1409141,ES3205002202205,2022-05-07,ES,2022,5,52022,3205002,SABADO,TARDE,CHOQUE,DESCONHECIDAS,AV TALMA RODRIGUES RIBEIRO,0,0,PORTAL DE JACARAIPE,0,,,170000,NAO INFORMADO,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,DUPLA  SEM CICLOVIA,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0,Total Geral,2022,5
2871717,SC4202404202304,2023-04-11,SC,2023,4,42023,4202404,TERCA-FEIRA,NOITE,DESCONHECIDO,NAO INFORMADO,RUA GENERAL OSORIO,0,0,,0,,,233000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2023,4
6280078,SP3543907202008,2020-08-29,SP,2020,8,82020,3543907,SABADO,MANHA,DESCONHECIDO,DESCONHECIDAS,AVENIDA 62 A,1,0,JARDIM AMERICA,0,,,114316,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,1,1,0,Com Feridos,2020,8
2780713,MG3131307201807,2018-07-09,MG,2018,7,72018,3131307,SEGUNDA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,JOSE BARCELOS,0,0,,0,,,165612,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,3,3,0,Com Feridos,2018,7
6534305,SP3557105202111,2021-11-07,SP,2021,11,112021,3557105,DOMINGO,TARDE,COLISAO,DESCONHECIDAS,RUA ANTONIO SEBA,0,0,,0,,,120600,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,1,1,0,1,Com Óbitos,2021,11
5960499,BA2918555202312,2023-12-11,BA,2023,12,122023,2918555,SEGUNDA-FEIRA,TARDE,COLISAO FRONTAL,CLARO,RODOVIA BA671-KM 65,0,45622000,,65,-0.0,-0.0,170000,ESTADUAL,NAO INFORMADO,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,6,6,0,Com Feridos,2023,12
3186799,CE2306405202008,2020-08-07,CE,2020,8,82020,2306405,SEXTA-FEIRA,TARDE,COLISAO,NAO INFORMADO,,0,0,,0,,,154000,MUNICIPAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO,1,0,2,2,0,Com Feridos,2020,8
2809935,MG3140803201801,2018-01-31,MG,2018,1,12018,3140803,QUARTA-FEIRA,MANHA,COLISAO FRONTAL,NAO INFORMADO,GOVERNADOR VALADARES,0,0,,0,,,110000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2018,1
6127126,GO5206206202007,2020-07-23,GO,2020,7,72020,5206206,QUINTA-FEIRA,MANHA,DESCONHECIDO,OUTRAS CONDICOES,RUA 7 DE SETEMBRO,0,0,CENTRO,0,,,75800,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,3,3,0,Com Feridos,2020,7
15722,RR1400100202009,2020-09-26,RR,2020,9,92020,1400100,SABADO,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,R BETEL,0,0,NOVA CANAA,0,,,210000,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,9
2455292,SC4205407202307,2023-07-18,SC,2023,7,72023,4205407,TERCA-FEIRA,TARDE,DESCONHECIDO,NAO INFORMADO,SERVIDAO TENENTE VALDIR DE OLIVEIRA LEIT,0,0,,0,,,160000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2023,7
